"FileName","Url","Bytes","SHA256","Status"
"focaf-school-provider-one-page-sheets.pdf","https://focaf.jtforme.com/downloads/focaf-school-provider-one-page-sheets.pdf","10364","6AAF73C4856F7E94C8A8777E5870E37B6278BC0A431776BFAD968DA1967FC9FE","downloaded"
"focaf-school-provider-outreach-packet.pdf","https://focaf.jtforme.com/downloads/focaf-school-provider-outreach-packet.pdf","19007","566CFC4C83521972F92893331F9E8CE0F66C89BB5CCE1ED7AC6295BE086BBA7D","downloaded"
"focaf-skeptic-packet.pdf","https://focaf.jtforme.com/downloads/focaf-skeptic-packet.pdf","18913","40B447C3166AA6E99B552EE30CC9D785209D1264DB4F6F76E14CEF741CC26185","downloaded"
"focaf-support-first-quick-packet.pdf","https://focaf.jtforme.com/downloads/focaf-support-first-quick-packet.pdf","12911","FD0CDBCE1DD42A1555779D93AFDABBAA8C4F81055F1D5A2A030992AF51BADAF7","downloaded"
"focaf-teen-guide.pdf","https://focaf.jtforme.com/downloads/focaf-teen-guide.pdf","17449","0D23DFD80D25E6D0F4C357035D292ACDD38BCC40BF9C6A04967844FB1DDCCD9D","downloaded"
"focaf-transition-handoff-pack.pdf","https://focaf.jtforme.com/downloads/focaf-transition-handoff-pack.pdf","18854","961854350ADA10F4D5498496A510D99C326452344E97B763AFDEF6C7AB36A58A","downloaded"
"focaf-two-home-routine-packet.pdf","https://focaf.jtforme.com/downloads/focaf-two-home-routine-packet.pdf","11491","8511A77495B3F7FB7FF3A1BBC7E629FF63985DB54A019665A2BB7B7F1EA12A49","downloaded"
"focaf-weekly-routine-school-planner.pdf","https://focaf.jtforme.com/downloads/focaf-weekly-routine-school-planner.pdf","19143","4FC85D4A300FA5D5257E0A26A409941B8FD4BF8AE35ECF8BF927402023326C57","downloaded"
"focaf-young-parent-no-court-first-planner.pdf","https://focaf.jtforme.com/downloads/focaf-young-parent-no-court-first-planner.pdf","18984","8D784371236D5836B4A5A4A4025F3064BCBC8A04552A0C73A0C442391BAA65F6","downloaded"
"maine-crisis-contacts-card-public.pdf","https://focaf.jtforme.com/downloads/maine-crisis-contacts-card-public.pdf","18902","AF14E285A16F38565AF64865D0E1BA94C03F7BAB8E066AF3C1BB07C501994887","downloaded"
"cumberland-bridgton-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/cumberland-bridgton-family-resource-quick-sheet.pdf","19651","EF1F99EF988DCB16CFC4ADEE0876A169E4BE95AE715A981E39DB183681676D2C","downloaded"
"cumberland-brunswick-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/cumberland-brunswick-family-resource-quick-sheet.pdf","19648","C6204760D33733170ED1C4EF90A28769467A12D4C65824547A6DE777DA86B0A2","downloaded"
"cumberland-cape-elizabeth-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/cumberland-cape-elizabeth-family-resource-quick-sheet.pdf","19703","514CBD3D9C1E27289DD2305800DCDEC7A57D12F5A22E8174F3C7E07D36096B3B","downloaded"
"cumberland-casco-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/cumberland-casco-family-resource-quick-sheet.pdf","19623","D80C756AED1F567830DA745023E9122A4E56B194D5AFAEAA0D4F76AF442BA40C","downloaded"
"cumberland-chebeague-island-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/cumberland-chebeague-island-family-resource-quick-sheet.pdf","19708","A3DE900F921CED281CC86A7336EB1E0DE8069178A43D36C59F21954923CCAEAA","downloaded"
"cumberland-cumberland-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/cumberland-cumberland-family-resource-quick-sheet.pdf","19623","37D92F1462EAA78314F189F309616154E1CF1320AF43E4A5873B44325940D769","downloaded"
"cumberland-falmouth-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/cumberland-falmouth-family-resource-quick-sheet.pdf","19639","BA80713362E038AE5001287C505E46C55D41AB37AB7A1C6D238F4E41828D103B","downloaded"
"cumberland-freeport-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/cumberland-freeport-family-resource-quick-sheet.pdf","19641","56A3EFFB5519D926A7CEA84B665836810BE674372385EF5FC8F59A877B88AF7A","downloaded"
"cumberland-gorham-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/cumberland-gorham-family-resource-quick-sheet.pdf","19632","EF79CCDBA20D63275EE931A5469080F62ED7AC7B789FD1430CD8FD4AF583D23F","downloaded"
"cumberland-gray-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/cumberland-gray-family-resource-quick-sheet.pdf","19613","16711C1B26D1A6BE34EC2CE1984B0D0033E47D4E36340CC3067B3AC7208A2ED3","downloaded"
"cumberland-harpswell-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/cumberland-harpswell-family-resource-quick-sheet.pdf","19656","FDEAA84B76F23FD509DE89EB26210C896DB272AB3B16E05C17C5F7904299C01F","downloaded"
"cumberland-long-island-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/cumberland-long-island-family-resource-quick-sheet.pdf","19665","85CEBC7EA726BA8A53488D77F0F910F54B90864936ECC57B1B9A7FE7AE66FB6A","downloaded"
"cumberland-naples-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/cumberland-naples-family-resource-quick-sheet.pdf","19626","0462417E368287F78E8725B6F183D696DCBB026601737A915089B5A06A409F81","downloaded"
"cumberland-new-gloucester-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/cumberland-new-gloucester-family-resource-quick-sheet.pdf","19699","FB865A3E1F6E71F0E533F95E4654BE94E83A503963E73BEA04E5648EE1F9135D","downloaded"
"cumberland-portland-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/cumberland-portland-family-resource-quick-sheet.pdf","19641","12A13E6F8AD548436469A2B2A286B3DFD6885E2B56620EF84330F3A8B39AC14E","downloaded"
"cumberland-pownal-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/cumberland-pownal-family-resource-quick-sheet.pdf","19621","E2455A2A2A63EE54E0F0E29C0BA3554FD33DE0605E22984444488FAF3A34668B","downloaded"
"cumberland-raymond-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/cumberland-raymond-family-resource-quick-sheet.pdf","19641","01812B728FAAD005407714082C02C6B41AB2B4F91463D0B573866CC299AF062F","downloaded"
"cumberland-scarborough-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/cumberland-scarborough-family-resource-quick-sheet.pdf","19668","205CC6AF694CB3D47D64DD5AA18C1D6C9AAE069A79260619CDA2CB274F1FAA4A","downloaded"
"cumberland-south-portland-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/cumberland-south-portland-family-resource-quick-sheet.pdf","19683","92DC8BAE672C2CD426D1F7B52AF6EA15A3CCDC9A581BCCFB8045042335AEEBF0","downloaded"
"cumberland-standish-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/cumberland-standish-family-resource-quick-sheet.pdf","19647","2ADCB1A8491398D4325A3A7E5880BC2AA2F7786EBFFB4CEC5DE1BE9BB0862D1B","downloaded"
"cumberland-westbrook-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/cumberland-westbrook-family-resource-quick-sheet.pdf","19751","4336BDBC1049528DA8541BDDADFDD1ADE88532DD11966DCA9E5653C3754DB246","downloaded"
"cumberland-windham-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/cumberland-windham-family-resource-quick-sheet.pdf","19646","0D99C4F1BF0F945EA2A84A32E812281C1A80A945EAD899759E8AA6D458A8823E","downloaded"
"cumberland-yarmouth-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/cumberland-yarmouth-family-resource-quick-sheet.pdf","19643","4420A21F83F58576766836BD632893209596DF78F9BE1DF9DD3410B454E6B6A8","downloaded"
"york-acton-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/york-acton-family-resource-quick-sheet.pdf","19585","1562B3CEC3B9A2AE5C2B172A6E3641DD9187AB8028A6523BDA524B0C211503D0","downloaded"
"york-alfred-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/york-alfred-family-resource-quick-sheet.pdf","19593","DC810B8613E2F60BD19F3EAD6F81B7C730B16971ADAD88B1D0676E2B0E4933B8","downloaded"
"york-arundel-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/york-arundel-family-resource-quick-sheet.pdf","19599","34B9E9F5F45687E074C89950EEA213758F02351D1B77883B45C33DD4710C87A6","downloaded"
"york-berwick-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/york-berwick-family-resource-quick-sheet.pdf","19595","5E01B4DFA88CE32E33E6A44406A7CCCDCAE8322F300162B6A01F00D85E7E84EC","downloaded"
"york-biddeford-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/york-biddeford-family-resource-quick-sheet.pdf","19611","5D80C6D1E9DB6FA8448D8DC6E1ED8E8D2F5A6C3590F4E9A23E53A25BE3F80974","downloaded"
"york-buxton-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/york-buxton-family-resource-quick-sheet.pdf","19595","FEF871F757292469FA27ECB9235186B3F354889B20C70EC7C5AA38C7E8D884FC","downloaded"
"york-cornish-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/york-cornish-family-resource-quick-sheet.pdf","19591","41AB07A93D297FAC6DA98AA8C87D4B9D62350EE2D6F392500A282FA0C9A3B4B6","downloaded"
"york-dayton-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/york-dayton-family-resource-quick-sheet.pdf","19591","8D31D6FE8A815FD7A77E3B2802EAC2207DE87C7E2F4A5327662241B1E8859357","downloaded"
"york-eliot-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/york-eliot-family-resource-quick-sheet.pdf","19673","AECD4670D337CFA8B9A5B4FDDD2EB6CF56136D56D02399E7FC5C161F2E141237","downloaded"
"york-hollis-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/york-hollis-family-resource-quick-sheet.pdf","19592","351FCAD5AB84BD3766FF6B1EB5B148842303AB7463F12CEF93A137A8296905A3","downloaded"
"york-kennebunk-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/york-kennebunk-family-resource-quick-sheet.pdf","19698","3F93276395E01FDB111021650C8C6B294E50EC301C6FADF5313AC4C2EDFBE10E","downloaded"
"york-kittery-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/york-kittery-family-resource-quick-sheet.pdf","19591","54F2E59FA9497A8B3748A7995BE9C9CF193C07B1E40DA3A13D335F7AD71766BF","downloaded"
"york-lebanon-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/york-lebanon-family-resource-quick-sheet.pdf","19596","DC4510C9F30A9C749AF0E2DE6828BD591579830DC854EC71ED4A4C709893A7A5","downloaded"
"york-limington-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/york-limington-family-resource-quick-sheet.pdf","19610","3B48E7B70D3032BFB8489EA742E5C453C5B53AC282BFF2937F4AAB785634B2F1","downloaded"
"york-lyman-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/york-lyman-family-resource-quick-sheet.pdf","19584","E83768C437B98430A7A10AE036F0EF6987CCA33CE5CFBFD0BF86B2DE9E99108F","downloaded"
"york-newfield-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/york-newfield-family-resource-quick-sheet.pdf","19606","692C23F1CD88483424F1D3AB7755CA1E1208F707656CF3C57B800A37960C62E5","downloaded"
"york-north-berwick-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/york-north-berwick-family-resource-quick-sheet.pdf","19649","1B6FC1FC0853E07A37634CD3725416B5E9E4A597B52396693969D6D2B0C29677","downloaded"
"york-old-orchard-beach-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/york-old-orchard-beach-family-resource-quick-sheet.pdf","19690","CB7A9815FAC3DE63B72FD2628ED9EBCF03CE1DAA7138DDBBA6009353A289C0FC","downloaded"
"york-parsonsfield-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/york-parsonsfield-family-resource-quick-sheet.pdf","19636","E98E705334B34F4E267AB06AE07D4002BEED88046CAE05DDDAE89DCB1B4B9EE2","downloaded"
"york-saco-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/york-saco-family-resource-quick-sheet.pdf","19572","BE3DD94C7438BCF8B78B152595C629680BB2AADCCB4B670D2F5FA231A16C3C49","downloaded"
"york-sanford-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/york-sanford-family-resource-quick-sheet.pdf","19589","6B9B1D4D65591D19DE2603B1B942545ABCD94119A969E59E9701F6CEB88D593E","downloaded"
"york-shapleigh-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/york-shapleigh-family-resource-quick-sheet.pdf","19613","69CFECADCFE481C189C9ADA217B6A0205588569B618225CC6406E01C3A7FA0DA","downloaded"
"york-south-berwick-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/york-south-berwick-family-resource-quick-sheet.pdf","19642","B5EC0CEB7D02E8BBC8798E234AB35B74F92E426AC2581D38861A2F34A862FCC8","downloaded"
"york-waterboro-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/york-waterboro-family-resource-quick-sheet.pdf","19615","3C8F2F689736D2F7FD972AAE33FA0FE9807D3CF38F6483DE995B4F5F249A3311","downloaded"
"york-wells-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/york-wells-family-resource-quick-sheet.pdf","19586","FE4B607095CB7C5940C6014E3DFCA36E2571C1DB0986223B1F6DA304F84F4250","downloaded"
"york-york-family-resource-quick-sheet.pdf","https://focaf.jtforme.com/downloads/maine/york-york-family-resource-quick-sheet.pdf","19644","53AE4481D1694F6E708CABFE82197A3A7031ACA36D003D08B78FF1DEAEC2B957","downloaded"
"family-court-delay-intergenerational-harm.pdf","https://focaf.jtforme.com/downloads/research/family-court-delay-intergenerational-harm.pdf","132173","E15B0D6785A33CBC532F2F073586C2A9F2644F380BEB5860F032FE012A14B697","downloaded"
"maine-parental-rights-best-interest-family-court-process.pdf","https://focaf.jtforme.com/downloads/research/maine-parental-rights-best-interest-family-court-process.pdf","115195","5D249B313EFC9796848F24CCCA9893785197E9FF6D1D44E80E2AF05260690305","downloaded"
"restoring-parent-child-relationships-after-disparagement-contact-refusal.pdf","https://focaf.jtforme.com/downloads/research/restoring-parent-child-relationships-after-disparagement-contact-refusal.pdf","136411","D53A6296C902073D197A3C623E88F4FAB6CE97482646879E1A78AC24F9C92B3F","downloaded"
"rfc-comment-template-public.pdf","https://focaf.jtforme.com/downloads/rfc-comment-template-public.pdf","17681","05EC36CF7AC97B15F427A4F60622AE68B65852DD5BB0981B011A9B3113327C18","downloaded"
"rfc-how-to-review-draft-citizen-initiative.pdf","https://focaf.jtforme.com/downloads/rfc-how-to-review-draft-citizen-initiative.pdf","17838","620A063AE26541E2163E0FDBF163E77E8413EC9112D93140CFFEA491D6779DC4","downloaded"
